tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
1100000,203,203,203,2948.412935323383,2945.4825870646764,1,1,28,28,-1,0.8817733990147784,-1,203,0,1,-1,-1,-1,-1,0,NaN,1,1,1,3000.8088235294117,2881.5333333333333,2961.5342465753424,NaN,NaN,NaN,NaN,NaN,NaN
1150000,247,247,247,2917.7206477732793,2914.668016194332,1,1,28,28,-1,0.9149797570850202,-1,247,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2925.714285714286,2943.6710526315787,2891.8,NaN,NaN,NaN,NaN,NaN,NaN
1200000,301,301,301,2930.3186440677964,2927.277966101695,1,1,28,28,-1,0.9036544850498339,-1,301,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2952.7872340425533,2886.4411764705883,2961.6464646464647,NaN,NaN,NaN,NaN,NaN,NaN
1250000,361,361,361,2933.0814606741574,2930.1067415730336,1,1,28,28,-1,0.8975069252077562,-1,361,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2899.4310344827586,2916.9112903225805,2991.603448275862,NaN,NaN,NaN,NaN,NaN,NaN
1300000,423,423,423,2955.7173396674584,2948.5938242280286,1,1,28,28,-1,7.638297872340425,-1,423,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2968.172661870504,2914.165354330709,2985.2967741935486,NaN,NaN,NaN,NaN,NaN,NaN
1350000,483,483,472,3251.595744680851,2961.0148936170212,1,1,28,28,-1,357.521186440678,-1,483,0,1,-1,-1,-1,-1,0,NaN,1,1,1,3599.5465838509317,3104.217391304348,3041.5067567567567,NaN,NaN,NaN,NaN,NaN,NaN
1400000,539,539,474,5272.472573839663,2937.3797468354433,1,1,28,28,-1,2754.0928270042195,-1,539,0,1,-1,-1,-1,-1,0,NaN,1,1,1,13079.68,3303.4761904761904,3070.5243243243244,NaN,NaN,NaN,NaN,NaN,NaN
1450000,586,586,477,8888.069182389938,2930.8343815513626,1,1,28,28,-1,5769.016771488469,-1,586,0,1,-1,-1,-1,-1,0,NaN,1,1,1,35819.01204819277,3370.5454545454545,3079.9661835748793,NaN,NaN,NaN,NaN,NaN,NaN
1500000,622,622,478,8411.087027914615,2934.7615062761506,0.7848932676518884,1,28,28,-1,7850.510460251046,-1,622,0,1,-1,-1,-1,-1,0,NaN,0.28415300546448086,1,1,20428.852459016394,3428.0533980582522,3087.659090909091,NaN,NaN,NaN,NaN,NaN,NaN
1550000,642,642,475,10153.6171875,2938.9642105263156,0.7421875,1,28,28,-1,10324.804210526316,-1,642,0,1,-1,-1,-1,-1,0,NaN,0.2361111111111111,1,1,23774.59259259259,3366.473214285714,3052.99,NaN,NaN,NaN,NaN,NaN,NaN
1600000,650,650,475,8898.78033794163,2952.8673684210526,0.7296466973886329,1,28,28,-1,8672.85894736842,-1,650,0,1,-1,-1,-1,-1,0,NaN,0.13725490196078433,1,1,21183.36274509804,3530.1326530612246,3113.629482071713,NaN,NaN,NaN,NaN,NaN,NaN
1650000,640,640,476,13162.24336973479,2941.609243697479,0.7425897035881436,1,28,28,-1,14556.518907563026,-1,640,0,1,-1,-1,-1,-1,0,NaN,0.18719211822660098,1,1,34252.39408866995,3670.478048780488,3145.9356223175964,NaN,NaN,NaN,NaN,NaN,NaN
1700000,616,616,472,28850.27642276423,2950.8601694915255,0.767479674796748,1,28,28,-1,37042.688559322036,-1,616,0,1,-1,-1,-1,-1,0,NaN,0.35294117647058826,1,1,74575.89592760181,3353.5520833333335,3066.232673267327,NaN,NaN,NaN,NaN,NaN,NaN
1750000,579,579,474,24955.912068965517,2969.6413502109704,0.8172413793103448,1,28,28,-1,27298.73417721519,-1,579,0,1,-1,-1,-1,-1,0,NaN,0.38372093023255816,1,1,76381.8953488372,3411.5989847715737,3157.218009478673,NaN,NaN,NaN,NaN,NaN,NaN
1800000,530,530,473,32000.428571428572,2957.9302325581393,0.8890977443609023,1,28,28,-1,31903.454545454544,-1,530,0,1,-1,-1,-1,-1,0,NaN,0.6793478260869565,1,1,86560.19565217392,3210.7185628742513,3106.8895027624308,NaN,NaN,NaN,NaN,NaN,NaN
1850000,474,474,476,26328.9173553719,2937.4285714285716,0.9834710743801653,1,28,28,-1,24281.48949579832,-1,474,0,1,-1,-1,-1,-1,0,NaN,0.9470198675496688,1,1,77449.56291390728,3238.17816091954,3057.3081761006288,NaN,NaN,NaN,NaN,NaN,NaN
1900000,413,413,477,27389.49685534591,2928.7316561844864,1,1,28,28,-1,24096.109014675054,-1,413,0,1,-1,-1,-1,-1,0,NaN,1,1,1,60458.0099009901,3148.4525547445255,3059.014492753623,NaN,NaN,NaN,NaN,NaN,NaN
1950000,350,350,472,16882.579831932773,2952.138655462185,1,1,28,28,-1,12668.466101694916,-1,350,0,1,-1,-1,-1,-1,0,NaN,1,1,1,30662.953781512606,3160.2017543859647,3058.6935483870966,NaN,NaN,NaN,NaN,NaN,NaN
