tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
3500000,200,200,1178,2,2930.7435037720034,0.53,0.13411567476948869,Infinity,Infinity,-1,0,-1,1178,0,4.455155071248952,422625.4451219512,-1,-1,-1,480257.4716981132,480257.4716981132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3550000,200,200,1043,2,2963.1582938388624,0.49,0.16777251184834124,Infinity,Infinity,-1,0,-1,1043,0,4.03696682464455,356087.691,-1,-1,-1,389450.60204081633,389450.60204081633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600000,200,200,962,2,2951.563995837669,0.585,0.18002081165452655,Infinity,Infinity,-1,0,-1,962,0,4.037460978147763,299938.30630630633,-1,-1,-1,304980.9401709402,304980.9401709402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3650000,200,200,815,2,2940.721212121212,0.595,0.2412121212121212,Infinity,Infinity,-1,0,-1,815,0,3.4703030303030302,242678.46593186373,-1,-1,-1,259050.52100840336,259050.52100840336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3700000,200,200,765,2,2988.129074315515,0.545,0.24902216427640156,Infinity,Infinity,-1,0,-1,765,0,3.36245110821382,197878.663,-1,-1,-1,226584.24770642203,226584.24770642203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3750000,200,200,699,2,2956.2446958981614,0.54,0.28005657708628007,Infinity,Infinity,-1,0,-1,699,0,3.371994342291372,178097.663,-1,-1,-1,189199.83333333334,189199.83333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3800000,200,200,582,2,2964.3406408094434,0.505,0.3406408094435076,Infinity,Infinity,-1,0,-1,582,0,3.096121416526138,165791.129,-1,-1,-1,194197.26732673266,194197.26732673266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3850000,200,200,494,2,2948.0673469387757,0.53,0.3979591836734694,Infinity,Infinity,-1,0,-1,494,0,2.5408163265306123,163099.081,-1,-1,-1,151883.05660377358,151883.05660377358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3900000,200,200,503,2,2967.5646123260435,0.48,0.3956262425447316,Infinity,Infinity,-1,0,-1,503,0,2.5646123260437377,160343.352,-1,-1,-1,143210.04166666666,143210.04166666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3950000,200,200,437,2,2988.244292237443,0.46,0.4589041095890411,Infinity,Infinity,-1,0,-1,437,0,2.2031963470319633,155451.153,-1,-1,-1,174058.38043478262,174058.38043478262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4000000,200,200,447,2,2952.410087719298,0.545,0.4517543859649123,Infinity,Infinity,-1,0,-1,447,0,2.357456140350877,154087.539,-1,-1,-1,165024.7247706422,165024.7247706422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4050000,200,200,403,2,2966.28927680798,0.545,0.4937655860349127,Infinity,Infinity,-1,0,-1,403,0,2.0748129675810474,157672.882,-1,-1,-1,138354.50458715597,138354.50458715597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4100000,200,200,364,2,2954.6939890710382,0.515,0.5519125683060109,Infinity,Infinity,-1,0,-1,364,0,1.8387978142076502,155690.869,-1,-1,-1,162047.09708737864,162047.09708737864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4150000,200,200,330,2,2972.9697885196374,0.525,0.6072507552870091,Infinity,Infinity,-1,0,-1,330,0,1.7190332326283988,156295.96,-1,-1,-1,153238.9238095238,153238.9238095238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4200000,200,200,330,2,2926.809090909091,0.615,0.6060606060606061,Infinity,Infinity,-1,0,-1,330,0,1.687878787878788,160566.815,-1,-1,-1,141676.19512195123,141676.19512195123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4250000,200,200,299,2,2981.1208053691275,0.485,0.6677852348993288,Infinity,Infinity,-1,0,-1,299,0,1.5067114093959733,159425.158,-1,-1,-1,140971.71134020618,140971.71134020618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4300000,200,200,315,2,2956.8675078864353,0.505,0.637223974763407,Infinity,Infinity,-1,0,-1,315,0,1.5362776025236593,160029.12,-1,-1,-1,132059.8811881188,132059.8811881188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4350000,200,200,274,2,2918.856617647059,0.555,0.7279411764705882,Infinity,Infinity,-1,0,-1,274,0,1.3676470588235294,160466.671,-1,-1,-1,150651.46846846846,150651.46846846846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4400000,200,200,245,2,2941.956,0.515,0.82,Infinity,Infinity,-1,0,-1,245,0,1.264,158819.972,-1,-1,-1,150463.93203883496,150463.93203883496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4450000,200,200,246,2,2909.3237704918033,0.52,0.8114754098360656,Infinity,Infinity,-1,0,-1,246,0,1.2418032786885247,158364.232,-1,-1,-1,156621.17307692306,156621.17307692306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4500000,200,200,231,2,2920.3476394849786,0.59,0.8669527896995708,Infinity,Infinity,-1,0,-1,231,0,1.1630901287553648,158087.22,-1,-1,-1,169123.93220338982,169123.93220338982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4550000,200,200,239,2,2943.3640167364015,0.56,0.8368200836820083,Infinity,Infinity,-1,0,-1,239,0,1.209205020920502,155921.068,-1,-1,-1,173842.49107142858,173842.49107142858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4600000,200,200,226,2,2962.141592920354,0.56,0.8849557522123894,Infinity,Infinity,-1,0,-1,226,0,1.1238938053097345,156041.696,-1,-1,-1,156823.0892857143,156823.0892857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4650000,200,200,213,2,2942.5934579439254,0.53,0.9392523364485982,Infinity,Infinity,-1,0,-1,213,0,1.0700934579439252,155689.217,-1,-1,-1,159368.01886792452,159368.01886792452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4700000,200,200,218,2,2957.4,0.515,0.9181818181818182,Infinity,Infinity,-1,0,-1,218,0,1.0863636363636364,153794.452,-1,-1,-1,168675.3786407767,168675.3786407767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4750000,200,200,213,2,2975.247619047619,0.505,0.9380952380952381,Infinity,Infinity,-1,0,-1,213,0,1.061904761904762,151970.884,-1,-1,-1,167131.72277227722,167131.72277227722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4800000,200,200,206,2,2950.528846153846,0.535,0.9711538461538461,Infinity,Infinity,-1,0,-1,206,0,1.0288461538461537,153556.803,-1,-1,-1,158503.18691588784,158503.18691588784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4850000,200,200,204,2,2946.0873786407765,0.585,0.9805825242718447,Infinity,Infinity,-1,0,-1,204,0,1.0194174757281553,152955.12,-1,-1,-1,168734.4358974359,168734.4358974359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4900000,200,200,202,2,2924.415,0.545,0.99,Infinity,Infinity,-1,0,-1,202,0,1.01,153890.939,-1,-1,-1,161832.4495412844,161832.4495412844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
