tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanCacheAge,hitCount,missCount,cacheSize
2300000,200,200,120,1810.700980392157,2939.483870967742,0.9902131361461505,0.9019644880997355,Infinity,Infinity,-1,0,-1,120,0,1.2016129032258065,-1,-1,-1,-1
2350000,200,200,149,2218.6530612244896,3016.103448275862,0.9896720613287905,0.8972237543666115,Infinity,Infinity,-1,0,-1,149,0,1.2206896551724138,-1,-1,-1,-1
2400000,200,200,115,1763.9851485148515,2984.3333333333335,0.9889514279758183,0.8927285817134629,Infinity,Infinity,-1,0,-1,115,0,1.2564102564102564,-1,-1,-1,-1
2450000,200,200,127,1788.9435897435897,2933.590163934426,0.988762897129431,0.8906305036984854,Infinity,Infinity,-1,0,-1,127,0,1.139344262295082,-1,-1,-1,-1
2500000,200,200,114,1763.1029411764705,2975.2118644067796,0.9884919443610527,0.8892339544513458,Infinity,Infinity,-1,0,-1,114,0,1.1610169491525424,-1,-1,-1,-1
2550000,200,200,125,1843.6180904522614,2949.9596774193546,0.9882260596546311,0.887331081081081,Infinity,Infinity,-1,0,-1,125,0,1.1612903225806452,-1,-1,-1,-1
2600000,200,200,135,2033.145,2997.9333333333334,0.9881639722863741,0.8848885218827416,Infinity,Infinity,-1,0,-1,135,0,1.2,-1,-1,-1,-1
2650000,200,200,122,1862.38,3025.3032786885246,0.9879154078549849,0.8834385624089364,Infinity,Infinity,-1,0,-1,122,0,1.1557377049180328,-1,-1,-1,-1
2700000,200,200,125,1887.1435643564357,2992.1181102362207,0.9877709838799333,0.8818210659898477,Infinity,Infinity,-1,0,-1,125,0,1.1653543307086613,-1,-1,-1,-1
2750000,200,200,123,1754.2574257425742,2877.488,0.9872680974899963,0.8786747550163323,Infinity,Infinity,-1,0,-1,123,0,1.2,-1,-1,-1,-1
2800000,200,200,122,1809.2397959183672,2996.4661016949153,0.9873123659756969,0.876737436994043,Infinity,Infinity,-1,0,-1,122,0,1.2118644067796611,-1,-1,-1,-1
2850000,200,200,106,1633.331707317073,2946.5315315315315,0.9869263841361762,0.8748873535596275,Infinity,Infinity,-1,0,-1,106,0,1.1891891891891893,-1,-1,-1,-1
2900000,200,200,125,1757.9637305699482,2914.1949152542375,0.986281276962899,0.8714580873671782,Infinity,Infinity,-1,0,-1,125,0,1.2203389830508475,-1,-1,-1,-1
2950000,200,200,117,1776.936274509804,2959.438016528926,0.9859250466338816,0.8702334348267362,Infinity,Infinity,-1,0,-1,117,0,1.1487603305785123,-1,-1,-1,-1
3000000,200,200,119,1746.3015075376884,2960.8050847457625,0.985658300675394,0.8678545972915181,Infinity,Infinity,-1,0,-1,119,0,1.2118644067796611,-1,-1,-1,-1
3050000,200,200,161,2352.5151515151515,2935.698113207547,0.9837585103765073,0.8601895734597157,Infinity,Infinity,-1,0,-1,161,0,1.3081761006289307,-1,-1,-1,-1
3100000,200,200,146,2198.208955223881,2990.0544217687075,0.9820045190445449,0.8531621363201748,Infinity,Infinity,-1,0,-1,146,0,1.3265306122448979,-1,-1,-1,-1
3150000,200,200,163,2371.871287128713,2893.787878787879,0.9801492774336986,0.8447769169115683,Infinity,Infinity,-1,0,-1,163,0,1.3636363636363635,-1,-1,-1,-1
3200000,200,200,150,2201.6243654822333,2940.360544217687,0.9785005081698069,0.8383335516834797,Infinity,Infinity,-1,0,-1,150,0,1.3197278911564625,-1,-1,-1,-1
3250000,200,200,154,2278.560606060606,2977.2894736842104,0.9771344984217415,0.8326268464996789,Infinity,Infinity,-1,0,-1,154,0,1.3026315789473684,-1,-1,-1,-1
3300000,200,200,122,1833.5686274509803,2946.031746031746,0.9759721064200713,0.8277082543294147,Infinity,Infinity,-1,0,-1,122,0,1.3253968253968254,-1,-1,-1,-1
3350000,200,200,141,2080.5771144278606,2928.3732394366198,0.9741675377034493,0.8204395877312802,Infinity,Infinity,-1,0,-1,141,0,1.380281690140845,-1,-1,-1,-1
3400000,200,200,158,2280.8061224489797,2940.5974025974024,0.9726269315673289,0.8139393200926038,Infinity,Infinity,-1,0,-1,158,0,1.344155844155844,-1,-1,-1,-1
3450000,200,200,160,2400.1176470588234,2933.317073170732,0.9704219225750326,0.8062358141201768,Infinity,Infinity,-1,0,-1,160,0,1.3719512195121952,-1,-1,-1,-1
3500000,200,200,154,2187.1546391752577,2941.5337837837837,0.9689734057763798,0.8007982157530227,Infinity,Infinity,-1,0,-1,154,0,1.304054054054054,-1,-1,-1,-1
3550000,200,200,140,2154.419512195122,2948.455172413793,0.9675191996054393,0.7958217913204063,Infinity,Infinity,-1,0,-1,140,0,1.3379310344827586,-1,-1,-1,-1
3600000,200,200,157,2236.1717171717173,2902.238709677419,0.9665068445556251,0.7911327814945005,Infinity,Infinity,-1,0,-1,157,0,1.3225806451612903,-1,-1,-1,-1
3650000,200,200,130,1915.748743718593,2947.3255813953488,0.9653872515421522,0.7868797496647295,Infinity,Infinity,-1,0,-1,130,0,1.317829457364341,-1,-1,-1,-1
3700000,200,200,161,2442.502463054187,2990.731707317073,0.9636990468464814,0.7810579455662863,Infinity,Infinity,-1,0,-1,161,0,1.353658536585366,-1,-1,-1,-1
3750000,200,200,156,2247.0201005025124,2910.0129032258064,0.9625133404482391,0.776303010683069,Infinity,Infinity,-1,0,-1,156,0,1.3290322580645162,-1,-1,-1,-1
3800000,200,200,155,2314.3939393939395,2987.248366013072,0.9609611586570111,0.7710191082802548,Infinity,Infinity,-1,0,-1,155,0,1.3529411764705883,-1,-1,-1,-1
3850000,200,200,137,2038.2277227722773,2945.5755395683454,0.9596543659043659,0.7670258395229627,Infinity,Infinity,-1,0,-1,137,0,1.3021582733812949,-1,-1,-1,-1
3900000,200,200,157,2334.2885572139303,2932.6265822784812,0.9584428910408517,0.7625810435319543,Infinity,Infinity,-1,0,-1,157,0,1.3417721518987342,-1,-1,-1,-1
3950000,200,200,146,2166.771144278607,2947.8503401360545,0.9575788274028112,0.758617193836172,Infinity,Infinity,-1,0,-1,146,0,1.3537414965986394,-1,-1,-1,-1
4000000,200,200,139,2051.449494949495,2994.299270072993,0.9564157078539269,0.7549245075492451,Infinity,Infinity,-1,0,-1,139,0,1.3065693430656935,-1,-1,-1,-1
4050000,200,200,142,2189.475490196078,3006.376712328767,0.9556063225487774,0.7518478367990539,Infinity,Infinity,-1,0,-1,142,0,1.321917808219178,-1,-1,-1,-1
4100000,200,200,126,1836.7142857142858,2961.4262295081967,0.9552220595412396,0.7495374427889765,Infinity,Infinity,-1,0,-1,126,0,1.3114754098360655,-1,-1,-1,-1
4150000,200,200,144,2165.3333333333335,2978.1724137931033,0.9543180859398541,0.7460149798348377,Infinity,Infinity,-1,0,-1,144,0,1.3448275862068966,-1,-1,-1,-1
4200000,200,200,141,1965.1030927835052,2919.3333333333335,0.9535950437838804,0.7430088160015167,Infinity,Infinity,-1,0,-1,141,0,1.3037037037037038,-1,-1,-1,-1
4250000,200,200,138,2134.6570048309177,2940.9517241379313,0.9525126515240673,0.7396671030484384,Infinity,Infinity,-1,0,-1,138,0,1.3379310344827586,-1,-1,-1,-1
4300000,200,200,135,1942.1010101010102,2896.96992481203,0.9516635644485807,0.7361226563221576,Infinity,Infinity,-1,0,-1,135,0,1.3609022556390977,-1,-1,-1,-1
4350000,200,200,141,2105.955223880597,2976.288732394366,0.9506123152992583,0.7322454189078311,Infinity,Infinity,-1,0,-1,141,0,1.3661971830985915,-1,-1,-1,-1
4400000,200,200,156,2343.925,2979.846153846154,0.9496959017791167,0.7290786516853932,Infinity,Infinity,-1,0,-1,156,0,1.3333333333333333,-1,-1,-1,-1
4450000,200,200,135,2038.6237623762377,2982.6350364963505,0.9489182354593987,0.7263363523352868,Infinity,Infinity,-1,0,-1,135,0,1.3284671532846715,-1,-1,-1,-1
4500000,200,200,151,2228.286432160804,2923.5533333333333,0.9478715127264644,0.7225727304591658,Infinity,Infinity,-1,0,-1,151,0,1.3733333333333333,-1,-1,-1,-1
4550000,200,200,183,2579.1711229946523,3002.288235294118,0.9452725372641769,0.7149024348126403,Infinity,Infinity,-1,0,-1,183,0,1.411764705882353,-1,-1,-1,-1
4600000,200,200,195,2931.5024390243902,2957.74,0.9418035461764386,0.7059073162451197,Infinity,Infinity,-1,0,-1,195,0,1.45,-1,-1,-1,-1
4650000,200,200,188,2799.9851485148515,2964.315789473684,0.939100494942974,0.6985466087537587,Infinity,Infinity,-1,0,-1,188,0,1.431578947368421,-1,-1,-1,-1
4700000,200,200,160,2447.448780487805,2947.6969696969695,0.9367317618262119,0.6925928977506798,Infinity,Infinity,-1,0,-1,160,0,1.4242424242424243,-1,-1,-1,-1
4750000,200,200,166,2372.8375634517765,2891.282208588957,0.9346498156924697,0.6867479674796748,Infinity,Infinity,-1,0,-1,166,0,1.4171779141104295,-1,-1,-1,-1
4800000,200,200,174,2574.0985221674878,2951.9717514124295,0.9324753816495598,0.680532179209746,Infinity,Infinity,-1,0,-1,174,0,1.4406779661016949,-1,-1,-1,-1
4850000,200,200,167,2431.1347150259066,2976.06875,0.9306200350768596,0.6750811110231859,Infinity,Infinity,-1,0,-1,167,0,1.425,-1,-1,-1,-1
4900000,200,200,164,2450.4504950495048,2968.5843373493976,0.9288339799877476,0.6699211122393189,Infinity,Infinity,-1,0,-1,164,0,1.4337349397590362,-1,-1,-1,-1
4950000,200,200,190,2783.3015075376884,2911.767195767196,0.9263152574922929,0.6632543103448276,Infinity,Infinity,-1,0,-1,190,0,1.4497354497354498,-1,-1,-1,-1
5000000,200,200,163,2463.5467980295566,2978.8253012048194,0.9242621310655328,0.6579267365861073,Infinity,Infinity,-1,0,-1,163,0,1.4337349397590362,-1,-1,-1,-1
5050000,200,200,178,2644.9362745098038,2952.214285714286,0.9221055759136377,0.6523238380809595,Infinity,Infinity,-1,0,-1,178,0,1.4285714285714286,-1,-1,-1,-1
5100000,200,200,162,2336.2383419689118,2940.3548387096776,0.9202923431598568,0.6473508706928492,Infinity,Infinity,-1,0,-1,162,0,1.4322580645161291,-1,-1,-1,-1
5150000,200,200,173,2580.930693069307,2935.417142857143,0.9183058914954587,0.6424286759326994,Infinity,Infinity,-1,0,-1,173,0,1.4228571428571428,-1,-1,-1,-1
5200000,200,200,163,2405.7783251231526,2967.9156626506024,0.9168430165448249,0.638190228389708,Infinity,Infinity,-1,0,-1,163,0,1.4156626506024097,-1,-1,-1,-1
5250000,200,200,167,2508.4356435643563,2963.248520710059,0.9150233400019053,0.6332738307747233,Infinity,Infinity,-1,0,-1,167,0,1.455621301775148,-1,-1,-1,-1
5300000,200,200,183,2709.878787878788,2918.265193370166,0.9130332200830502,0.6283659946426053,Infinity,Infinity,-1,0,-1,183,0,1.4364640883977902,-1,-1,-1,-1
5350000,200,200,194,2863.261306532663,2984.5958549222796,0.9109438548922444,0.6232005007302316,Infinity,Infinity,-1,0,-1,194,0,1.4248704663212435,-1,-1,-1,-1
5400000,200,200,182,2698.643216080402,2970.729281767956,0.9091245947197777,0.6184752747252747,Infinity,Infinity,-1,0,-1,182,0,1.4364640883977902,-1,-1,-1,-1
5450000,200,200,170,2486.9798994974876,2930.639053254438,0.9077975125063106,0.614909362482178,Infinity,Infinity,-1,0,-1,170,0,1.4142011834319526,-1,-1,-1,-1
5500000,200,200,188,2803.93,2958.648936170213,0.9058620219200509,0.6103103841254944,Infinity,Infinity,-1,0,-1,188,0,1.4308510638297873,-1,-1,-1,-1
5550000,200,200,199,2920.343434343434,2914.3857868020305,0.9040429080091946,0.6060606060606061,Infinity,Infinity,-1,0,-1,199,0,1.4213197969543148,-1,-1,-1,-1
5600000,200,200,177,2621.4411764705883,2937.0552486187844,0.9025947925505784,0.6024190912062766,Infinity,Infinity,-1,0,-1,177,0,1.4143646408839778,-1,-1,-1,-1
5650000,200,200,209,3048.5257731958764,2942.5714285714284,0.9004649103387203,0.5975609756097561,Infinity,Infinity,-1,0,-1,209,0,1.4285714285714286,-1,-1,-1,-1
5700000,200,200,203,3026.276699029126,2960.6124401913876,0.8982493089377386,0.5926656904564843,Infinity,Infinity,-1,0,-1,203,0,1.4354066985645932,-1,-1,-1,-1
5750000,200,200,211,3074.242268041237,2968.058536585366,0.8959756362845334,0.5874811463046757,Infinity,Infinity,-1,0,-1,211,0,1.4390243902439024,-1,-1,-1,-1
5800000,200,200,221,3304.8267326732675,2927.2735426008967,0.8936041747530944,0.582646420824295,Infinity,Infinity,-1,0,-1,221,0,1.4394618834080717,-1,-1,-1,-1
5850000,200,200,195,2948.735294117647,3017.291457286432,0.8918387413962635,0.5785478143749234,Infinity,Infinity,-1,0,-1,195,0,1.4371859296482412,-1,-1,-1,-1
5900000,200,200,200,2917.3061224489797,2935.387755102041,0.8904481282062153,0.5750756200846945,Infinity,Infinity,-1,0,-1,200,0,1.4285714285714286,-1,-1,-1,-1
5950000,200,200,167,2444.618090452261,2930.614457831325,0.88905238375515,0.5718136080498323,Infinity,Infinity,-1,0,-1,167,0,1.4216867469879517,-1,-1,-1,-1
6000000,200,200,175,2569.5544554455446,2925.9887005649716,0.8878189094547274,0.5688377881823031,Infinity,Infinity,-1,0,-1,175,0,1.4180790960451977,-1,-1,-1,-1
6050000,200,200,199,2936.2985074626868,2943.185,0.8846169746579023,0.5621741931705031,Infinity,Infinity,-1,0,-1,199,0,1.5,-1,-1,-1,-1
6100000,200,200,213,3192.661616161616,2970.450236966825,0.8812072005576742,0.555311270539227,Infinity,Infinity,-1,0,-1,213,0,1.5023696682464456,-1,-1,-1,-1
6150000,200,200,220,3241.5527638190956,2964.283105022831,0.8777352965102091,0.5483631377478146,Infinity,Infinity,-1,0,-1,220,0,1.4977168949771689,-1,-1,-1,-1
6200000,200,200,228,3333.2979797979797,2958.8185840707965,0.8742333763718528,0.541372891872074,Infinity,Infinity,-1,0,-1,228,0,1.491150442477876,-1,-1,-1,-1
6250000,200,200,267,4014,2977.9553903345727,0.8698070919715041,0.5332814757195244,Infinity,Infinity,-1,0,-1,267,0,1.5055762081784387,-1,-1,-1,-1
6300000,200,200,256,3851.681818181818,2996.6338582677167,0.8657878017789072,0.5258601797063336,Infinity,Infinity,-1,0,-1,256,0,1.5,-1,-1,-1,-1
6350000,200,200,265,3953.955,2966.664150943396,0.8616057358966278,0.5183345034292812,Infinity,Infinity,-1,0,-1,265,0,1.5018867924528303,-1,-1,-1,-1
6400000,200,200,267,3874.7236180904524,2938.59022556391,0.8575616620411992,0.5109939839216313,Infinity,Infinity,-1,0,-1,267,0,1.4924812030075187,-1,-1,-1,-1
6450000,200,200,283,4142.015075376885,2913.1170212765956,0.8531921495617097,0.5034356150013113,Infinity,Infinity,-1,0,-1,283,0,1.5,-1,-1,-1,-1
6500000,200,200,296,4377.794117647059,2946.4366666666665,0.8485338259062573,0.4956364575264653,Infinity,Infinity,-1,0,-1,296,0,1.5033333333333334,-1,-1,-1,-1
6550000,200,200,314,4706.030456852792,2974.726688102894,0.8437153878470763,0.48780239886155724,Infinity,Infinity,-1,0,-1,314,0,1.5016077170418007,-1,-1,-1,-1
6600000,200,200,329,4833.476923076923,2940.3518518518517,0.8388050648267495,0.4799,Infinity,Infinity,-1,0,-1,329,0,1.4938271604938271,-1,-1,-1,-1
6650000,200,200,343,5086.537688442211,2972.4736842105262,0.8336155322271137,0.471831678301052,Infinity,Infinity,-1,0,-1,343,0,1.4970760233918128,-1,-1,-1,-1
6700000,200,200,320,4747.645320197044,2952.4736842105262,0.828790141896938,0.46445681103314784,Infinity,Infinity,-1,0,-1,320,0,1.5046439628482973,-1,-1,-1,-1
6750000,200,200,347,5113.315,2935.1527377521616,0.8236100815418829,0.45678659813439937,Infinity,Infinity,-1,0,-1,347,0,1.5014409221902016,-1,-1,-1,-1
6800000,200,200,348,5212.286432160804,2996.5187319884726,0.8185363699915376,0.44936560700407324,Infinity,Infinity,-1,0,-1,348,0,1.4985590778097984,-1,-1,-1,-1
6850000,200,200,365,5349.9701492537315,2944.620218579235,0.8132213294375457,0.441795166858458,Infinity,Infinity,-1,0,-1,365,0,1.4972677595628416,-1,-1,-1,-1
6900000,200,200,373,5523.974874371859,2951.7311827956987,0.807824794227492,0.43435760510476534,Infinity,Infinity,-1,0,-1,373,0,1.5,-1,-1,-1,-1
6950000,200,200,383,5745.474747474747,2994.0997375328084,0.8023544659250459,0.4269952842779607,Infinity,Infinity,-1,0,-1,383,0,1.4986876640419948,-1,-1,-1,-1
7000000,200,200,395,5879.743718592965,2964.6370558375634,0.7967186159565341,0.4196397341727877,Infinity,Infinity,-1,0,-1,395,0,1.5,-1,-1,-1,-1
7050000,200,200,400,5945.3432835820895,2964.783042394015,0.7910352415090321,0.41240922957934084,Infinity,Infinity,-1,0,-1,400,0,1.5012468827930174,-1,-1,-1,-1
7100000,200,200,401,5862.246231155779,2921.425,0.7854877361150268,0.4054407975330545,Infinity,Infinity,-1,0,-1,401,0,1.4975,-1,-1,-1,-1
7150000,200,200,398,5910.524752475248,2955.69,0.779935614808594,0.3987039421758817,Infinity,Infinity,-1,0,-1,398,0,1.505,-1,-1,-1,-1
7200000,200,200,400,5921.955223880597,2958.5536159600997,0.7744883421939609,0.39217128381139166,Infinity,Infinity,-1,0,-1,400,0,1.5012468827930174,-1,-1,-1,-1
7250000,200,200,398,5858.909090909091,2937.532828282828,0.7692307692307693,0.3859268194611982,Infinity,Infinity,-1,0,-1,398,0,1.4974747474747474,-1,-1,-1,-1
7300000,200,200,400,5924.111111111111,2960.711055276382,0.7640102827763496,0.3798480291277505,Infinity,Infinity,-1,0,-1,400,0,1.4974874371859297,-1,-1,-1,-1
7350000,200,200,398,5879.617647058823,2942.9800995024875,0.7587392355083563,0.3738994935722633,Infinity,Infinity,-1,0,-1,398,0,1.5049751243781095,-1,-1,-1,-1
7400000,200,200,400,6003.457286432161,3006.691729323308,0.7536344580431402,0.36817676167095015,Infinity,Infinity,-1,0,-1,400,0,1.4987468671679198,-1,-1,-1,-1
7450000,200,200,397,5858.678391959799,2932.739898989899,0.7486314941061893,0.36266767428679386,Infinity,Infinity,-1,0,-1,397,0,1.5,-1,-1,-1,-1
7500000,200,200,402,5927,2957.1666666666665,0.7436367882042899,0.35724122529497154,Infinity,Infinity,-1,0,-1,402,0,1.4975124378109452,-1,-1,-1,-1
7550000,200,200,398,5888.5,2940.8768844221104,0.7387082877688306,0.35202640748211994,Infinity,Infinity,-1,0,-1,398,0,1.5025125628140703,-1,-1,-1,-1
7600000,200,200,402,6040.5,3014.629353233831,0.7338446851236132,0.3469114829941808,Infinity,Infinity,-1,0,-1,402,0,1.4975124378109452,-1,-1,-1,-1
7650000,200,200,398,5884.306532663317,2956.080604534005,0.7291012558869702,0.34200399087799316,Infinity,Infinity,-1,0,-1,398,0,1.4987405541561714,-1,-1,-1,-1
7700000,200,200,402,5894.094527363184,2931.7071960297767,0.7243396042499269,0.33716232830997295,Infinity,Infinity,-1,0,-1,402,0,1.498759305210918,-1,-1,-1,-1
7750000,200,200,399,5877.6766169154225,2947.455,0.7196397443346891,0.3324903869470329,Infinity,Infinity,-1,0,-1,399,0,1.5025,-1,-1,-1,-1
