tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency
5000,300,300,274,272.89930555555554,295.912213740458,1,1,Infinity,Infinity,-1,0.8248175182481752,-1,274,0,1,2421.736641221374,-1,-1,-1,176.37847222222223,1953.7307692307693,NaN,NaN,NaN,NaN,NaN,NaN
10000,300,300,241,244.11,299.49792531120335,1,1,Infinity,Infinity,-1,0.7966804979253111,-1,241,0,1,5062.790836653387,-1,-1,-1,702.6066666666667,3572.576271186441,NaN,NaN,NaN,NaN,NaN,NaN
15000,300,300,194,192.02970297029702,290.3604060913706,1,1,Infinity,Infinity,-1,0.8608247422680413,-1,194,0,1,7952.523672883788,-1,-1,-1,2085.221122112211,5960.584905660377,NaN,NaN,NaN,NaN,NaN,NaN
20000,300,300,182,182.99333333333334,296.4230769230769,1,1,Infinity,Infinity,-1,0.8791208791208791,-1,182,0,1,10804.849486887115,-1,-1,-1,3761.08,9562.06779661017,NaN,NaN,NaN,NaN,NaN,NaN
25000,300,300,150,149.99666666666667,294.05333333333334,1,1,Infinity,Infinity,-1,0.8933333333333333,-1,150,0,1,13587.275,-1,-1,-1,6111.536666666667,12223.073333333334,NaN,NaN,NaN,NaN,NaN,NaN
30000,300,300,141,141.55149501661128,293.83098591549293,1,1,Infinity,Infinity,-1,0.9148936170212766,-1,141,0,1,14985.468,-1,-1,-1,8166.043189368771,15458.987421383648,NaN,NaN,NaN,NaN,NaN,NaN
35000,300,300,149,152.5581395348837,300.1,1,1,Infinity,Infinity,-1,0.9530201342281879,-1,149,0,1,15827.373,-1,-1,-1,8192.24584717608,16330.238410596026,NaN,NaN,NaN,NaN,NaN,NaN
40000,300,300,148,150.91694352159467,298.8255033557047,1,1,Infinity,Infinity,-1,0.9324324324324325,-1,148,0,1,16393.739,-1,-1,-1,8113.963455149502,16067.782894736842,NaN,NaN,NaN,NaN,NaN,NaN
45000,300,300,157,157.54026845637583,297.0838709677419,1,1,Infinity,Infinity,-1,0.89171974522293,-1,157,0,1,16562.068,-1,-1,-1,8320.392617449665,17339,NaN,NaN,NaN,NaN,NaN,NaN
50000,300,300,161,159.41,291.3478260869565,1,1,Infinity,Infinity,-1,0.8757763975155279,-1,161,0,1,16374.754,-1,-1,-1,7301.38,15758.374100719424,NaN,NaN,NaN,NaN,NaN,NaN
55000,300,300,156,159.0496688741722,298.19620253164555,1,1,Infinity,Infinity,-1,0.9102564102564102,-1,156,0,1,16171.129,-1,-1,-1,7744.437086092716,16241.805555555555,NaN,NaN,NaN,NaN,NaN,NaN
60000,300,300,156,153.11186440677966,293.2582781456954,1,1,Infinity,Infinity,-1,0.9102564102564102,-1,156,0,1,16220.694,-1,-1,-1,7715.850847457627,15806.777777777777,NaN,NaN,NaN,NaN,NaN,NaN
65000,300,300,147,148.00986842105263,292.0132450331126,1,1,Infinity,Infinity,-1,0.8843537414965986,-1,147,0,1,16282.014,-1,-1,-1,8389.91447368421,16670.156862745098,NaN,NaN,NaN,NaN,NaN,NaN
70000,300,300,132,135.8815789473684,297.29411764705884,1,1,Infinity,Infinity,-1,0.8939393939393939,-1,132,0,1,16822.528,-1,-1,-1,8760.141447368422,15851.684523809523,NaN,NaN,NaN,NaN,NaN,NaN
75000,300,300,149,151.29666666666665,298.66442953020135,1,1,Infinity,Infinity,-1,0.8791946308724832,-1,149,0,1,17000.304,-1,-1,-1,8805.436666666666,17494.245033112584,NaN,NaN,NaN,NaN,NaN,NaN
80000,300,300,149,148.41496598639455,299.0699300699301,1,1,Infinity,Infinity,-1,0.8993288590604027,-1,149,0,1,17279.351,-1,-1,-1,8950.098639455782,17426.01986754967,NaN,NaN,NaN,NaN,NaN,NaN
85000,300,300,163,165.43666666666667,298.840490797546,1,1,Infinity,Infinity,-1,0.8895705521472392,-1,163,0,1,16785.17,-1,-1,-1,7644.176666666666,16739.07299270073,NaN,NaN,NaN,NaN,NaN,NaN
90000,300,300,162,160.314381270903,292.0621118012422,1,1,Infinity,Infinity,-1,0.8888888888888888,-1,162,0,1,16401.105,-1,-1,-1,8196.511705685618,17759.108695652172,NaN,NaN,NaN,NaN,NaN,NaN
95000,300,300,151,157.58415841584159,304.1623376623377,1,1,Infinity,Infinity,-1,0.8874172185430463,-1,151,0,1,16272.094,-1,-1,-1,8254.422442244224,16785.838926174496,NaN,NaN,NaN,NaN,NaN,NaN
100000,300,300,146,147.36363636363637,299.958041958042,1,1,Infinity,Infinity,-1,0.8698630136986302,-1,146,0,1,16548.518,-1,-1,-1,8508.252525252525,16408.772727272728,NaN,NaN,NaN,NaN,NaN,NaN
105000,300,300,160,163.14851485148515,297.5950920245399,0.7722772277227723,0.5766871165644172,Infinity,Infinity,-1,0.88125,-1,160,0,1,18341.834,-1,-1,-1,8086.529914529914,13516.057142857142,NaN,NaN,NaN,NaN,NaN,NaN
110000,300,300,161,164.3476821192053,298.81595092024537,0.7880794701986755,0.6073619631901841,Infinity,Infinity,-1,0.8881987577639752,-1,161,0,1,19790.521,-1,-1,-1,11012.063025210084,18855.187050359713,NaN,NaN,NaN,NaN,NaN,NaN
115000,300,300,146,142.06164383561645,294.3840579710145,0.7842465753424658,0.5434782608695652,Infinity,Infinity,-1,0.910958904109589,-1,146,0,1,21963.627,-1,-1,-1,14521.842794759825,21594.16883116883,NaN,NaN,NaN,NaN,NaN,NaN
120000,300,300,144,146.45723684210526,294.72297297297297,0.8157894736842105,0.6216216216216216,Infinity,Infinity,-1,0.9375,-1,144,0,1,23291.793,-1,-1,-1,14601.758064516129,23213.05128205128,NaN,NaN,NaN,NaN,NaN,NaN
125000,300,300,161,163.0797342192691,297.2962962962963,0.7774086378737541,0.5864197530864198,Infinity,Infinity,-1,0.9192546583850931,-1,161,0,1,24339.851,-1,-1,-1,14229.867521367521,23955.31654676259,NaN,NaN,NaN,NaN,NaN,NaN
130000,300,300,134,137.84818481848185,298.46715328467155,0.8151815181518152,0.5912408759124088,Infinity,Infinity,-1,0.917910447761194,-1,134,0,1,25798.833,-1,-1,-1,17851.696356275304,26562.463855421687,NaN,NaN,NaN,NaN,NaN,NaN
135000,300,300,155,155.4496644295302,296.9019607843137,0.8053691275167785,0.6209150326797386,Infinity,Infinity,-1,0.9354838709677419,-1,155,0,1,26395.128,-1,-1,-1,15374.0875,25446.76551724138,NaN,NaN,NaN,NaN,NaN,NaN
140000,300,300,155,156.42662116040955,303.7432432432432,0.825938566552901,0.6554054054054054,Infinity,Infinity,-1,0.9225806451612903,-1,155,0,1,26714.944,-1,-1,-1,15776.698347107438,26330.76551724138,NaN,NaN,NaN,NaN,NaN,NaN
145000,300,300,142,150.5686274509804,305.2162162162162,0.803921568627451,0.5945945945945946,Infinity,Infinity,-1,0.8943661971830986,-1,142,0,1,27401.44,-1,-1,-1,17288.630081300813,26917.740506329115,NaN,NaN,NaN,NaN,NaN,NaN
150000,300,300,145,148.23,300.5586206896552,0.79,0.5655172413793104,Infinity,Infinity,-1,0.8827586206896552,-1,145,0,1,28077.924,-1,-1,-1,17229.050632911392,26343.774193548386,NaN,NaN,NaN,NaN,NaN,NaN
155000,300,300,140,138.35785953177256,291.5,0.822742474916388,0.6142857142857143,Infinity,Infinity,-1,0.8928571428571429,-1,140,0,1,28449.363,-1,-1,-1,19633.772357723577,30186.925,NaN,NaN,NaN,NaN,NaN,NaN
160000,300,300,148,150.7128712871287,296.38,0.768976897689769,0.54,Infinity,Infinity,-1,0.9054054054054054,-1,148,0,1,28928.275,-1,-1,-1,20105.587982832618,30819.75,NaN,NaN,NaN,NaN,NaN,NaN
