tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency
5750000,200,200,200,2,2976.475,0.58,0.73,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,218572.8620689655,218572.8620689655,NaN,NaN,NaN,NaN,NaN,NaN
5800000,200,200,200,2,2969.945,0.56,0.64,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,256430.92857142858,256430.92857142858,NaN,NaN,NaN,NaN,NaN,NaN
5850000,200,200,200,2,2956.44,0.595,0.675,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,221672.63025210085,221672.63025210085,NaN,NaN,NaN,NaN,NaN,NaN
5900000,200,200,200,2,2955.3861386138615,0.505,0.6584158415841584,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,220288.58415841585,220288.58415841585,NaN,NaN,NaN,NaN,NaN,NaN
5950000,200,200,200,2,2902.954081632653,0.64,0.7551020408163265,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,221952.078125,221952.078125,NaN,NaN,NaN,NaN,NaN,NaN
6000000,200,200,200,2,2970.10447761194,0.6,0.7263681592039801,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,226027,226027,NaN,NaN,NaN,NaN,NaN,NaN
6050000,200,200,200,2,2967.95,0.57,0.615,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,224481.64912280702,224481.64912280702,NaN,NaN,NaN,NaN,NaN,NaN
6100000,200,200,200,2,2965.905,0.51,0.635,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,227970.03921568627,227970.03921568627,NaN,NaN,NaN,NaN,NaN,NaN
6150000,200,200,200,2,2964.636815920398,0.53,0.6417910447761194,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,232184.2641509434,232184.2641509434,NaN,NaN,NaN,NaN,NaN,NaN
6200000,200,200,200,2,2967.621890547264,0.535,0.7213930348258707,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,234442.32710280374,234442.32710280374,NaN,NaN,NaN,NaN,NaN,NaN
6250000,200,200,200,2,2979.096446700508,0.515,0.6802030456852792,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,237230.49514563108,237230.49514563108,NaN,NaN,NaN,NaN,NaN,NaN
6300000,200,200,200,2,2992.45,0.565,0.65,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,240377.97345132745,240377.97345132745,NaN,NaN,NaN,NaN,NaN,NaN
6350000,200,200,200,2,2971.43,0.545,0.69,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,258366.7247706422,258366.7247706422,NaN,NaN,NaN,NaN,NaN,NaN
6400000,200,200,200,2,2948.4653465346537,0.5,0.7128712871287128,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,227588.5,227588.5,NaN,NaN,NaN,NaN,NaN,NaN
6450000,200,200,200,2,2930.885,0.53,0.675,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,206557.84905660377,206557.84905660377,NaN,NaN,NaN,NaN,NaN,NaN
6500000,200,200,200,2,2900.925,0.545,0.74,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,242923.60550458715,242923.60550458715,NaN,NaN,NaN,NaN,NaN,NaN
6550000,200,200,200,2,2979.547263681592,0.6,0.9601990049751243,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,205171.58333333334,205171.58333333334,NaN,NaN,NaN,NaN,NaN,NaN
6600000,200,200,200,2,2908.95,0.59,0.97,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,196137.6779661017,196137.6779661017,NaN,NaN,NaN,NaN,NaN,NaN
6650000,200,200,200,2,2952.4444444444443,0.575,0.9393939393939394,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,196380.91304347827,196380.91304347827,NaN,NaN,NaN,NaN,NaN,NaN
6700000,200,200,200,2,2998.405,0.495,0.93,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,156481.84848484848,156481.84848484848,NaN,NaN,NaN,NaN,NaN,NaN
6750000,200,200,200,2,2961.46,0.54,0.95,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,191699.77777777778,191699.77777777778,NaN,NaN,NaN,NaN,NaN,NaN
6800000,200,200,200,2,2954.190954773869,0.52,0.9396984924623115,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,175582.57692307694,175582.57692307694,NaN,NaN,NaN,NaN,NaN,NaN
6850000,200,200,200,2,2954.6453201970444,0.605,0.9359605911330049,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,142560.22314049586,142560.22314049586,NaN,NaN,NaN,NaN,NaN,NaN
6900000,200,200,200,2,2951.429292929293,0.53,0.9343434343434344,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,156551.24528301886,156551.24528301886,NaN,NaN,NaN,NaN,NaN,NaN
6950000,200,200,200,2,2945.42,0.545,0.935,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,175325.44036697247,175325.44036697247,NaN,NaN,NaN,NaN,NaN,NaN
7000000,200,200,200,2,2951.180904522613,0.53,0.9547738693467337,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,174873.4150943396,174873.4150943396,NaN,NaN,NaN,NaN,NaN,NaN
7050000,200,200,200,2,2964.975369458128,0.575,0.22167487684729065,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,182705.69565217392,182705.69565217392,NaN,NaN,NaN,NaN,NaN,NaN
7100000,200,200,200,2,2935.2626262626263,0.515,0.23737373737373738,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,222849.427184466,222849.427184466,NaN,NaN,NaN,NaN,NaN,NaN
7150000,200,200,200,2,2928.1732673267325,0.535,0.23267326732673269,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,242743.261682243,242743.261682243,NaN,NaN,NaN,NaN,NaN,NaN
7200000,200,200,200,2,2961.8629441624366,0.505,0.27411167512690354,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,275759.8712871287,275759.8712871287,NaN,NaN,NaN,NaN,NaN,NaN
7250000,200,200,200,2,2952.7014925373132,0.5,0.2736318407960199,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,275978,275978,NaN,NaN,NaN,NaN,NaN,NaN
7300000,200,200,200,2,2992.950248756219,0.54,0.24875621890547264,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,344606.25925925927,344606.25925925927,NaN,NaN,NaN,NaN,NaN,NaN
7350000,200,200,200,2,2971.291457286432,0.53,0.2613065326633166,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,353831.43396226416,353831.43396226416,NaN,NaN,NaN,NaN,NaN,NaN
7400000,200,200,200,2,2969.291457286432,0.55,0.22613065326633167,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,352777.9090909091,352777.9090909091,NaN,NaN,NaN,NaN,NaN,NaN
7450000,200,200,200,2,2999.970297029703,0.565,0.2722772277227723,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,419864.2566371681,419864.2566371681,NaN,NaN,NaN,NaN,NaN,NaN
7500000,200,200,200,2,2967.251256281407,0.59,0.2663316582914573,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,422317.76271186443,422317.76271186443,NaN,NaN,NaN,NaN,NaN,NaN
7550000,200,200,200,2,2947.676616915423,0.54,0.26865671641791045,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,429647.9259259259,429647.9259259259,NaN,NaN,NaN,NaN,NaN,NaN
7600000,200,200,200,2,3003.412935323383,0.56,0.19402985074626866,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,483663.51785714284,483663.51785714284,NaN,NaN,NaN,NaN,NaN,NaN
7650000,200,200,200,2,2918.8756218905473,0.54,0.26865671641791045,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,454175.24074074073,454175.24074074073,NaN,NaN,NaN,NaN,NaN,NaN
7700000,200,200,200,2,2980.712121212121,0.55,0.30808080808080807,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,530307.9090909091,530307.9090909091,NaN,NaN,NaN,NaN,NaN,NaN
7750000,200,200,200,2,3005.935,0.51,0.245,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,528795.5294117647,528795.5294117647,NaN,NaN,NaN,NaN,NaN,NaN
7800000,200,200,200,2,2989.766497461929,0.555,0.24873096446700507,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,561775.3783783783,561775.3783783783,NaN,NaN,NaN,NaN,NaN,NaN
7850000,200,200,200,2,2943.127450980392,0.54,0.28921568627450983,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,547181.7222222222,547181.7222222222,NaN,NaN,NaN,NaN,NaN,NaN
7900000,200,200,200,2,2914.4824120603016,0.515,0.23618090452261306,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,557125.1553398059,557125.1553398059,NaN,NaN,NaN,NaN,NaN,NaN
7950000,200,200,200,2,2932.2727272727275,0.49,0.26262626262626265,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,514698.02040816325,514698.02040816325,NaN,NaN,NaN,NaN,NaN,NaN
8000000,200,200,200,2,2969.9014778325122,0.51,0.21182266009852216,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,452134.7450980392,452134.7450980392,NaN,NaN,NaN,NaN,NaN,NaN
8050000,200,200,200,2,2913.030303030303,0.435,0.22727272727272727,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,493109.0689655172,493109.0689655172,NaN,NaN,NaN,NaN,NaN,NaN
8100000,200,200,200,2,2925.95,0.455,0.21,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,436494.25274725276,436494.25274725276,NaN,NaN,NaN,NaN,NaN,NaN
8150000,200,200,200,2,2926.3383084577113,0.445,0.23383084577114427,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,504769.47191011236,504769.47191011236,NaN,NaN,NaN,NaN,NaN,NaN
8200000,200,200,200,2,2918.6060606060605,0.48,0.22727272727272727,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,470668.875,470668.875,NaN,NaN,NaN,NaN,NaN,NaN
8250000,200,200,200,2,2933.2786069651743,0.485,0.27860696517412936,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,442393.90721649484,442393.90721649484,NaN,NaN,NaN,NaN,NaN,NaN
8300000,200,200,200,2,2948.43,0.43,0.3,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,437663.27906976745,437663.27906976745,NaN,NaN,NaN,NaN,NaN,NaN
8350000,200,200,200,2,2989.356783919598,0.355,0.22613065326633167,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,462753.338028169,462753.338028169,NaN,NaN,NaN,NaN,NaN,NaN
8400000,200,200,200,2,2892.44,0.37,0.255,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,438565.24324324325,438565.24324324325,NaN,NaN,NaN,NaN,NaN,NaN
8450000,200,200,200,2,2941.822660098522,0.365,0.2512315270935961,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,495916.1780821918,495916.1780821918,NaN,NaN,NaN,NaN,NaN,NaN
8500000,200,200,200,2,2940.6281407035176,0.39,0.27638190954773867,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,385572,385572,NaN,NaN,NaN,NaN,NaN,NaN
8550000,200,200,200,2,2946.873737373737,0.38,0.30808080808080807,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,490238.44736842107,490238.44736842107,NaN,NaN,NaN,NaN,NaN,NaN
8600000,200,200,200,2,2892.5148514851485,0.4,0.2376237623762376,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,459175.75,459175.75,NaN,NaN,NaN,NaN,NaN,NaN
8650000,200,200,200,2,2946.348484848485,0.455,0.21212121212121213,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,481674.47252747254,481674.47252747254,NaN,NaN,NaN,NaN,NaN,NaN
8700000,200,200,200,2,2984.425,0.4,0.275,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,468747.625,468747.625,NaN,NaN,NaN,NaN,NaN,NaN
8750000,200,200,200,2,3007.3762376237623,0.43,0.25742574257425743,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,511597,511597,NaN,NaN,NaN,NaN,NaN,NaN
8800000,200,200,200,2,2933.597989949749,0.385,0.24623115577889448,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,461563.8831168831,461563.8831168831,NaN,NaN,NaN,NaN,NaN,NaN
8850000,200,200,200,2,2926.44,0.42,0.265,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,442913.6666666667,442913.6666666667,NaN,NaN,NaN,NaN,NaN,NaN
8900000,200,200,200,2,2960.455,0.4,0.26,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,465862,465862,NaN,NaN,NaN,NaN,NaN,NaN
8950000,200,200,200,2,2974.7128712871286,0.435,0.23267326732673269,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,418717.1149425287,418717.1149425287,NaN,NaN,NaN,NaN,NaN,NaN
9000000,200,200,200,2,2953.989898989899,0.48,0.2727272727272727,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,450833.4583333333,450833.4583333333,NaN,NaN,NaN,NaN,NaN,NaN
9050000,200,200,200,2,2926.0502512562816,0.41,0.21105527638190955,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,427859.8048780488,427859.8048780488,NaN,NaN,NaN,NaN,NaN,NaN
9100000,200,200,200,2,3020.8407960199006,0.41,0.23383084577114427,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,412236.0243902439,412236.0243902439,NaN,NaN,NaN,NaN,NaN,NaN
9150000,200,200,200,2,2953.683417085427,0.475,0.2663316582914573,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,421148.05263157893,421148.05263157893,NaN,NaN,NaN,NaN,NaN,NaN
9200000,200,200,200,2,2943.731343283582,0.425,0.23383084577114427,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,415761.70588235295,415761.70588235295,NaN,NaN,NaN,NaN,NaN,NaN
9250000,200,200,200,2,2936.0854271356784,0.435,0.24120603015075376,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,477100.4482758621,477100.4482758621,NaN,NaN,NaN,NaN,NaN,NaN
9300000,200,200,200,2,2916.36815920398,0.4,0.208955223880597,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,445984.5,445984.5,NaN,NaN,NaN,NaN,NaN,NaN
9350000,200,200,200,2,2951.194029850746,0.475,0.2736318407960199,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,504122.2631578947,504122.2631578947,NaN,NaN,NaN,NaN,NaN,NaN
9400000,200,200,200,2,2907.44,0.315,0.275,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,494806.5238095238,494806.5238095238,NaN,NaN,NaN,NaN,NaN,NaN
9450000,200,200,200,2,2904.9396984924624,0.405,0.24623115577889448,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,409610.5802469136,409610.5802469136,NaN,NaN,NaN,NaN,NaN,NaN
9500000,200,200,200,2,2984.039800995025,0.365,0.2935323383084577,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,467159.3287671233,467159.3287671233,NaN,NaN,NaN,NaN,NaN,NaN
9550000,200,200,200,2,2955.43,0.415,0.275,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,440786.7590361446,440786.7590361446,NaN,NaN,NaN,NaN,NaN,NaN
9600000,200,200,200,2,2929.0552763819096,0.405,0.24623115577889448,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,476638.35802469135,476638.35802469135,NaN,NaN,NaN,NaN,NaN,NaN
9650000,200,200,200,2,2965.30198019802,0.44,0.22772277227722773,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,432622,432622,NaN,NaN,NaN,NaN,NaN,NaN
9700000,200,200,200,2,2919.715736040609,0.435,0.27918781725888325,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,460608.4942528736,460608.4942528736,NaN,NaN,NaN,NaN,NaN,NaN
9750000,200,200,200,2,2918.192118226601,0.385,0.2955665024630542,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,449363.8831168831,449363.8831168831,NaN,NaN,NaN,NaN,NaN,NaN
9800000,200,200,200,2,2965.1194029850744,0.375,0.2736318407960199,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,488357,488357,NaN,NaN,NaN,NaN,NaN,NaN
9850000,200,200,200,2,3001.451776649746,0.41,0.28426395939086296,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,465173.8292682927,465173.8292682927,NaN,NaN,NaN,NaN,NaN,NaN
9900000,200,200,200,2,2966.7688442211056,0.395,0.2663316582914573,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,467085.60759493674,467085.60759493674,NaN,NaN,NaN,NaN,NaN,NaN
9950000,200,200,200,2,2970.07960199005,0.37,0.2835820895522388,Infinity,Infinity,-1,1,-1,200,0,1,-1,-1,-1,-1,453650.3783783784,453650.3783783784,NaN,NaN,NaN,NaN,NaN,NaN
