tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
5000,171,171,604.1523178807947,675.0272108843537,0.1456953642384106,0.7551020408163265,500,Infinity,-1,0.011695906432748537,-1,171,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.8163265306123,606.7307692307693,656.74,0,0.07692307692307693,0.36
10000,171,171,602.0411764705882,674.5872093023256,0.10588235294117647,0.7906976744186046,500,Infinity,-1,0.05847953216374269,-1,171,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.6896551724138,606.8166666666667,656.6923076923077,0.06896551724137931,0.08333333333333333,0.17307692307692307
15000,171,170,604.964705882353,682.2176470588236,0.2529411764705882,0.7823529411764706,500,Infinity,-1,0.029411764705882353,-1,170,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.6666666666666,606.8,656.7115384615385,0.16666666666666666,0.2857142857142857,0.28846153846153844
20000,170,171,605.5406976744187,674.6491228070175,0.2441860465116279,0.7894736842105263,500,Infinity,-1,0.029239766081871343,-1,171,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.6727272727272,606.6964285714286,656.8196721311475,0.2727272727272727,0.07142857142857142,0.3770491803278688
25000,171,171,606.1176470588235,675.6198830409356,0.3588235294117647,0.7134502923976608,500,Infinity,-1,0.017543859649122806,-1,171,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.7169811320755,606.6607142857143,656.7540983606557,0.37735849056603776,0.32142857142857145,0.3770491803278688
30000,171,171,607.9704142011834,677.8187134502924,0.40236686390532544,0.8362573099415205,500,Infinity,-1,0.017543859649122806,-1,171,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.7291666666666,606.7796610169491,656.8548387096774,0.2708333333333333,0.3220338983050847,0.5806451612903226
35000,170,170,604.3430232558139,684.112426035503,0.3372093023255814,0.7514792899408284,500,Infinity,-1,0.023529411764705882,-1,170,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.7818181818182,606.75,656.6666666666666,0.2727272727272727,0.23333333333333334,0.5087719298245614
40000,171,171,599.2427745664739,681.7225433526012,0.4797687861271676,0.8439306358381503,500,Infinity,-1,0.011695906432748537,-1,171,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.85,606.8405797101449,656.6818181818181,0.36666666666666664,0.5072463768115942,0.5909090909090909
45000,171,171,603.4941176470588,679.6588235294117,0.5117647058823529,0.7764705882352941,500,Infinity,-1,0.04093567251461988,-1,171,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.7377049180328,606.7142857142857,656.75,0.45901639344262296,0.5714285714285714,0.5166666666666667
50000,170,170,602.8511904761905,681.3235294117648,0.5238095238095238,0.8,500,Infinity,-1,0.029411764705882353,-1,170,0,1,NaN,NaN,NaN,NaN,NaN,NaN,556.7678571428571,606.6610169491526,656.6415094339623,0.4107142857142857,0.5932203389830508,0.5660377358490566
