tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
5000,233,233,2.07725321888412,237.54954954954954,0.04291845493562232,0.6576576576576577,500,Infinity,-1,0.8540772532188842,-1,233,0,1,0.039473684210526314,0.02666666666666667,0.06097560975609756,5,5,4.963414634146342,NaN,NaN,NaN,NaN,NaN,NaN
10000,233,233,2.0472103004291844,234.25641025641025,0.17167381974248927,0.5598290598290598,500,Infinity,-1,0.8626609442060086,-1,233,0,1,0.1728395061728395,0.20512820512820512,0.13513513513513514,5,5,4.945945945945946,NaN,NaN,NaN,NaN,NaN,NaN
15000,233,233,2.0686695278969958,233.37229437229436,0.13733905579399142,0.5714285714285714,500,Infinity,-1,0.8540772532188842,-1,233,0,1,0.12345679012345678,0.16666666666666666,0.125,4.987654320987654,5,5,NaN,NaN,NaN,NaN,NaN,NaN
20000,233,233,2.0815450643776825,237.32618025751074,0.26180257510729615,0.6437768240343348,500,Infinity,-1,0.8369098712446352,-1,233,0,1,0.27586206896551724,0.2289156626506024,0.2826086956521739,5,4.963855421686747,5,NaN,NaN,NaN,NaN,NaN,NaN
25000,233,233,2.0343347639484977,240.01282051282053,0.27467811158798283,0.5811965811965812,500,Infinity,-1,0.8540772532188842,-1,233,0,1,0.2823529411764706,0.3055555555555556,0.23684210526315788,5,4.944444444444445,5,NaN,NaN,NaN,NaN,NaN,NaN
30000,232,232,2.0948275862068964,239.54741379310346,0.34913793103448276,0.6077586206896551,500,Infinity,-1,0.8448275862068966,-1,232,0,1,0.3380281690140845,0.3157894736842105,0.38823529411764707,4.971830985915493,5,5,NaN,NaN,NaN,NaN,NaN,NaN
35000,233,233,2.051502145922747,236.78111587982832,0.40772532188841204,0.6008583690987125,500,Infinity,-1,0.8583690987124464,-1,233,0,1,0.43902439024390244,0.38235294117647056,0.39759036144578314,5,5,4.951807228915663,NaN,NaN,NaN,NaN,NaN,NaN
40000,233,233,2.0472103004291844,237.52991452991452,0.41201716738197425,0.6581196581196581,500,Infinity,-1,0.8669527896995708,-1,233,0,1,0.3246753246753247,0.5,0.40540540540540543,4.987012987012987,5,5,NaN,NaN,NaN,NaN,NaN,NaN
45000,233,233,2.0815450643776825,238.1082251082251,0.4892703862660944,0.5930735930735931,500,Infinity,-1,0.8540772532188842,-1,233,0,1,0.49230769230769234,0.4883720930232558,0.4878048780487805,5,4.930232558139535,5,NaN,NaN,NaN,NaN,NaN,NaN
50000,233,233,2.055793991416309,237.37179487179486,0.5064377682403434,0.6666666666666666,500,Infinity,-1,0.8669527896995708,-1,233,0,1,0.5616438356164384,0.4883720930232558,0.47297297297297297,5,5,4.95945945945946,NaN,NaN,NaN,NaN,NaN,NaN
55000,232,232,2.064655172413793,238.04273504273505,0.4525862068965517,0.6111111111111112,500,Infinity,-1,0.8663793103448276,-1,232,0,1,0.527027027027027,0.3902439024390244,0.4473684210526316,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN
