tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
5000,257,257,402.63713080168776,399.62025316455697,0.45147679324894513,0.45147679324894513,406,28,-1,0.9922178988326849,-1,257,0,1,0.421875,0.4883720930232558,0.4367816091954023,406.28125,404.5581395348837,406,NaN,NaN,NaN,NaN,NaN,NaN
10000,256,256,402.2244094488189,399.1968503937008,0.44881889763779526,0.44881889763779526,406,28,-1,0.9921875,-1,256,0,1,0.3942307692307692,0.5263157894736842,0.44594594594594594,403.1826923076923,403.7763157894737,409.31081081081084,NaN,NaN,NaN,NaN,NaN,NaN
15000,256,256,402.8139534883721,399.7829457364341,0.4573643410852713,0.4573643410852713,406,28,-1,0.9921875,-1,256,0,1,0.4523809523809524,0.4946236559139785,0.41975308641975306,409.5357142857143,406.18279569892474,401.2962962962963,NaN,NaN,NaN,NaN,NaN,NaN
20000,256,256,400.93307086614175,397.93307086614175,0.3858267716535433,0.3858267716535433,406,28,-1,0.98828125,-1,256,0,1,0.425531914893617,0.3855421686746988,0.33766233766233766,401.9255319148936,405.8192771084337,404.09090909090907,NaN,NaN,NaN,NaN,NaN,NaN
25000,257,257,399.55642023346303,396.53307392996106,0.40077821011673154,0.40077821011673154,406,28,-1,0.9883268482490273,-1,257,0,1,0.33783783783783783,0.4444444444444444,0.40860215053763443,403.93243243243245,407.81111111111113,396.16129032258067,NaN,NaN,NaN,NaN,NaN,NaN
30000,256,256,400.5136186770428,397.4824902723735,0.39299610894941633,0.39299610894941633,406,28,-1,0.9921875,-1,256,0,1,0.41975308641975306,0.38666666666666666,0.37623762376237624,403.037037037037,406.6533333333333,401.3762376237624,NaN,NaN,NaN,NaN,NaN,NaN
35000,256,256,399.60546875,396.59765625,0.44140625,0.44140625,406,28,-1,0.97265625,-1,256,0,1,0.3409090909090909,0.5116279069767442,0.47560975609756095,400.59090909090907,401.0348837209302,406.2073170731707,NaN,NaN,NaN,NaN,NaN,NaN
40000,256,256,402.00390625,398.9765625,0.44140625,0.44140625,406,28,-1,0.99609375,-1,256,0,1,0.44047619047619047,0.43820224719101125,0.4457831325301205,405.82142857142856,404.08988764044943,404.90361445783134,NaN,NaN,NaN,NaN,NaN,NaN
45000,257,257,403.13229571984436,400.1284046692607,0.43190661478599224,0.43190661478599224,406,28,-1,0.980544747081712,-1,257,0,1,0.4,0.40963855421686746,0.4787234042553192,408.2125,404.8192771084337,405.3085106382979,NaN,NaN,NaN,NaN,NaN,NaN
50000,256,256,398.26459143968873,395.2568093385214,0.48249027237354086,0.48249027237354086,406,28,-1,0.984375,-1,256,0,1,0.41904761904761906,0.49411764705882355,0.5671641791044776,398.752380952381,403.6470588235294,401.7761194029851,NaN,NaN,NaN,NaN,NaN,NaN
55000,256,256,397.6417322834646,394.61417322834643,0.43700787401574803,0.43700787401574803,406,28,-1,0.984375,-1,256,0,1,0.3950617283950617,0.4358974358974359,0.47368421052631576,404.5432098765432,396.55128205128204,400.4736842105263,NaN,NaN,NaN,NaN,NaN,NaN
60000,256,256,398.65503875968994,395.62015503875966,0.4689922480620155,0.4689922480620155,406,28,-1,0.98828125,-1,256,0,1,0.4594594594594595,0.48717948717948717,0.463768115942029,403.7027027027027,400.52564102564105,399.28985507246375,NaN,NaN,NaN,NaN,NaN,NaN
65000,257,257,400.0933852140078,397.07003891050584,0.4474708171206226,0.4474708171206226,406,28,-1,0.9922178988326849,-1,257,0,1,0.449438202247191,0.48,0.41935483870967744,394.2247191011236,405.85333333333335,409.13978494623655,NaN,NaN,NaN,NaN,NaN,NaN
70000,256,256,399.4296875,396.41796875,0.3359375,0.3359375,406,28,-1,0.97265625,-1,256,0,1,0.2840909090909091,0.35802469135802467,0.367816091954023,400.4318181818182,406.0987654320988,400.81609195402297,NaN,NaN,NaN,NaN,NaN,NaN
75000,256,256,395.1969111969112,392.1505791505792,0.47104247104247104,0.47104247104247104,406,28,-1,0.99609375,-1,256,0,1,0.43023255813953487,0.5444444444444444,0.43373493975903615,400.3953488372093,403.3888888888889,389.96385542168673,NaN,NaN,NaN,NaN,NaN,NaN
80000,256,256,400.32411067193675,397.300395256917,0.4901185770750988,0.4901185770750988,406,28,-1,0.99609375,-1,256,0,1,0.4880952380952381,0.4827586206896552,0.5,407.8809523809524,398.367816091954,403.6341463414634,NaN,NaN,NaN,NaN,NaN,NaN
85000,69,69,405.4642857142857,402.5357142857143,0.47619047619047616,0.47619047619047616,406,28,-1,0.9565217391304348,-1,69,0,1,0.391304347826087,0.5454545454545454,0.4642857142857143,427.39130434782606,398.5151515151515,404.4642857142857,NaN,NaN,NaN,NaN,NaN,NaN
90000,69,69,399.0869565217391,396.17391304347825,0.37681159420289856,0.37681159420289856,406,28,-1,0.9710144927536232,-1,69,0,1,0.34615384615384615,0.28,0.5555555555555556,406.53846153846155,393.68,407.22222222222223,NaN,NaN,NaN,NaN,NaN,NaN
95000,69,69,397.05882352941177,394.1764705882353,0.39705882352941174,0.39705882352941174,406,28,-1,0.9710144927536232,-1,69,0,1,0.5,0.34782608695652173,0.34782608695652173,397.40909090909093,403.2608695652174,399.3478260869565,NaN,NaN,NaN,NaN,NaN,NaN
