tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,throughput,zCapacity
763000,0,17,761217,33057.5,0.75,0.75,12,300
764000,0,14,762175.0833333334,33056.75,0.75,0.75,12,300
765000,0,10,763213.2222222222,26835.88888888889,1,1,9,300
766000,0,15,764182.3571428572,21841.071428571428,1,1,14,300
767000,0,11,765069.9090909091,28152.545454545456,0.8181818181818182,0.8181818181818182,11,300
768000,0,13,766024.25,33294.375,0.875,0.875,8,300
769000,0,8,767267.4,26590.6,0.8,0.8,5,300
770000,0,8,768218.3333333334,33288.333333333336,1,1,6,300
771000,0,11,769118.875,33309.375,0.875,0.875,8,300
772000,0,14,770128.75,25774.916666666668,0.9166666666666666,0.9166666666666666,12,300
773000,0,7,771175.3333333334,29190.5,1,1,6,300
774000,0,6,772044.8333333334,29551.666666666668,0.6666666666666666,0.6666666666666666,6,300
775000,0,9,773129.75,30523.5,1,1,8,300
776000,0,7,774129.2857142857,28354.285714285714,1,1,7,300
777000,0,5,775096.5,32947.75,0.75,0.75,4,300
778000,0,5,776237.5,22170.5,1,1,4,300
779000,0,5,777211,26606.6,1,1,5,300
780000,0,7,777994.4285714285,28312.285714285714,0.8571428571428571,0.8571428571428571,7,300
781000,0,8,779144.8333333334,32871.5,0.8333333333333334,0.8333333333333334,6,300
782000,0,9,780129.4285714285,31544.714285714286,1,1,7,300
783000,0,14,781167.8,26528.1,0.8,0.8,10,300
784000,0,16,782128.7692307692,28819.076923076922,0.9230769230769231,0.9230769230769231,13,300
785000,0,19,783204.9411764706,27064.941176470587,0.8823529411764706,0.8823529411764706,17,300
786000,0,12,783973.5714285715,28530.571428571428,0.8571428571428571,0.8571428571428571,7,300
787000,0,13,785200.25,24479,1,1,8,300
788000,0,10,786145.1428571428,22213.85714285714,1,1,7,300
789000,0,15,787031.0909090909,22094.545454545456,1,1,11,300
790000,0,9,788290.25,30482,0.875,0.875,8,300
791000,0,9,789148.1666666666,40661.5,0.3333333333333333,0.3333333333333333,6,300
792000,0,8,790305.4,26595,1,1,5,300
793000,0,14,791012.2222222222,29597.11111111111,1,1,9,300
794000,0,13,792237.7,28601.9,0.8,0.8,10,300
795000,0,9,793218.875,24826.125,1,1,8,300
796000,0,4,794062.3333333334,29136.666666666668,1,1,3,300
797000,0,8,795137.625,22194.75,1,1,8,300
798000,0,7,796122.1666666666,21981.166666666668,1,1,6,300
799000,0,6,797166,29562.333333333332,0.6666666666666666,0.6666666666666666,3,300
800000,0,5,798285,27424.75,1,1,4,300
801000,0,6,798930.5,21571,1,1,2,300
802000,0,8,800144.625,24487.875,1,1,8,300
803000,0,6,801318.8,31061.4,1,1,5,300
804000,0,8,802172.375,24976.625,1,1,8,300
805000,0,15,803142.8333333334,29267.166666666668,0.9166666666666666,0.9166666666666666,12,300
806000,0,20,804194.0666666667,29309.466666666667,0.8666666666666667,0.8666666666666667,15,300
807000,0,14,805115.5454545454,21960.090909090908,1,1,11,300
808000,0,17,806101.4166666666,34700.5,1,1,12,300
809000,0,8,807197,33253,1,1,6,300
810000,0,13,808029,31232.666666666668,0.8333333333333334,0.8333333333333334,12,300
811000,0,12,809157.2727272727,26012.636363636364,1,1,11,300
812000,0,11,810125.8,30836.5,0.8,0.8,10,300
813000,0,7,810964.6666666666,22188,1,1,6,300
814000,0,9,811894,30968.14285714286,0.8571428571428571,0.8571428571428571,7,300
815000,0,15,813023,36577.77777777778,0.7777777777777778,0.7777777777777778,9,300
816000,0,8,814077.6666666666,25897.666666666668,1,1,6,300
817000,0,10,814997.6666666666,29598,0.8333333333333334,0.8333333333333334,6,300
818000,0,7,815763,29609,1,1,3,300
819000,0,6,817316.3333333334,22226,1,1,3,300
820000,0,9,818122.6666666666,25898.5,0.8333333333333334,0.8333333333333334,6,300
821000,0,7,819301.6,35258.8,1,1,5,300
822000,0,5,820254,27756,1,1,4,300
823000,0,4,821025.6666666666,43976,1,1,3,300
824000,0,7,822168.4285714285,25365.85714285714,1,1,7,300
825000,0,7,823155,26337.6,1,1,5,300
826000,0,9,824173.375,21904.75,1,1,8,300
827000,0,16,825054.4,24723.066666666666,1,1,15,300
828000,0,17,826129.75,31374.25,0.8333333333333334,0.8333333333333334,12,300
829000,0,15,827009.6153846154,28834.30769230769,1,1,13,300
830000,0,17,828098.875,29047.9375,1,1,16,300
831000,0,7,828847.1666666666,25239.333333333332,1,1,6,300
832000,0,16,830057.4285714285,25020.5,1,1,14,300
833000,0,11,831127.625,24812.75,1,1,8,300
834000,0,10,832023.5714285715,25381.14285714286,0.8571428571428571,0.8571428571428571,7,300
835000,0,7,832779.75,21908.5,1,1,4,300
836000,0,10,834038.3,28816.3,0.9,0.9,10,300
837000,0,12,835123.5384615385,32137.53846153846,0.8461538461538461,0.8461538461538461,13,300
838000,0,12,835954.8,28704.5,0.9,0.9,10,300
839000,0,8,837228.1666666666,33325.666666666664,0.6666666666666666,0.6666666666666666,6,300
840000,0,7,838085.75,38762.5,0.5,0.5,4,300
841000,0,7,839080.3333333334,36773.666666666664,0.6666666666666666,0.6666666666666666,6,300
842000,0,7,840143.5714285715,28341.571428571428,0.8571428571428571,0.8571428571428571,7,300
843000,0,7,841034.5,36555.666666666664,0.8333333333333334,0.8333333333333334,6,300
844000,0,4,841773.3333333334,22218.333333333332,1,1,3,300
845000,0,7,842992.2,26660.6,1,1,5,300
846000,0,4,844249.3333333334,22220.666666666668,1,1,3,300
847000,0,9,844936.4285714285,28537.85714285714,0.8571428571428571,0.8571428571428571,7,300
848000,0,10,846065.6666666666,25922.666666666668,1,1,6,300
849000,0,16,847082.5,25775.416666666668,0.8333333333333334,0.8333333333333334,12,300
850000,0,13,848044.7272727273,26121.636363636364,1,1,11,300
851000,0,20,848997.8571428572,26796.571428571428,0.9285714285714286,0.9285714285714286,14,300
852000,0,16,850035.3571428572,28354.928571428572,0.7857142857142857,0.7857142857142857,14,300
853000,0,8,850796.3333333334,22181,1,1,6,300
854000,0,13,852189.9090909091,24100.727272727272,1,1,11,300
855000,0,11,852961.5555555555,27124.777777777777,0.7777777777777778,0.7777777777777778,9,300
856000,0,9,854019.1428571428,31666.85714285714,0.8571428571428571,0.8571428571428571,7,300
857000,0,12,854993.875,33133.375,0.875,0.875,8,300
858000,0,11,856099.875,21707.75,1,1,8,300
859000,0,11,857106.2222222222,22167.555555555555,1,1,9,300
860000,0,8,858104,26613.2,1,1,5,300
861000,0,8,859033.1666666666,33053.333333333336,1,1,6,300
862000,0,8,859874.4285714285,28549.714285714286,1,1,7,300
863000,0,6,861017,22175.8,1,1,5,300
864000,0,9,861946.4285714285,28402.571428571428,1,1,7,300
865000,0,5,863001,22178,1,1,3,300
866000,0,6,863802.25,27759.5,1,1,4,300
867000,0,6,864998,27731.75,1,1,4,300
