tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
5000,122,122,778.0970873786408,775.1067961165048,0,0,135,28,-1,0.9836065573770492,-1,122,0,1,0,0,0,784.8787878787879,783.2894736842105,774.53125,NaN,NaN,NaN,NaN,NaN,NaN
10000,121,121,776.4754098360655,773.5,0,0,135,28,-1,0.9834710743801653,-1,121,0,1,0,0,0,782.1666666666666,779.325,776.775,NaN,NaN,NaN,NaN,NaN,NaN
15000,122,122,782.0333333333333,779.125,0.008333333333333333,0.008333333333333333,135,28,-1,0.9262295081967213,-1,122,0,1,0,0.02564102564102564,0,790.8809523809524,780.9230769230769,782.8205128205128,NaN,NaN,NaN,NaN,NaN,NaN
20000,121,121,779.0409836065573,776.139344262295,0.00819672131147541,0.00819672131147541,135,28,-1,0.9504132231404959,-1,121,0,1,0,0,0.020833333333333332,783.7142857142857,782.2820512820513,780.6041666666666,NaN,NaN,NaN,NaN,NaN,NaN
25000,122,122,780.483606557377,777.5819672131148,0.00819672131147541,0.00819672131147541,135,28,-1,0.9262295081967213,-1,122,0,1,0,0.02564102564102564,0,783.9574468085107,777.7692307692307,789.0277777777778,NaN,NaN,NaN,NaN,NaN,NaN
30000,121,121,782.075,779.1333333333333,0,0,135,28,-1,0.9586776859504132,-1,121,0,1,0,0,0,780.5714285714286,786.4761904761905,787.3720930232558,NaN,NaN,NaN,NaN,NaN,NaN
35000,122,122,790.4274193548387,787.5,0,0,135,28,-1,0.9754098360655737,-1,122,0,1,0,0,0,783.8809523809524,796.027027027027,800.1777777777778,NaN,NaN,NaN,NaN,NaN,NaN
40000,121,121,781.1416666666667,778.2,0,0,135,28,-1,0.9586776859504132,-1,121,0,1,0,0,0,781.3823529411765,790.6590909090909,779.547619047619,NaN,NaN,NaN,NaN,NaN,NaN
45000,122,122,780.8595041322315,777.9421487603306,0.008264462809917356,0.008264462809917356,135,28,-1,0.9344262295081968,-1,122,0,1,0,0,0.024390243902439025,777.9767441860465,789.918918918919,784.560975609756,NaN,NaN,NaN,NaN,NaN,NaN
50000,121,121,780.7786885245902,777.8360655737705,0,0,135,28,-1,0.9338842975206612,-1,121,0,1,0,0,0,779.9574468085107,784.8285714285714,787.3,NaN,NaN,NaN,NaN,NaN,NaN
55000,122,122,780.6829268292682,777.7154471544716,0,0,135,28,-1,0.9754098360655737,-1,122,0,1,0,0,0,780.5853658536586,789.54,778.46875,NaN,NaN,NaN,NaN,NaN,NaN
60000,121,121,784.3833333333333,781.4583333333334,0.025,0.025,135,28,-1,0.9338842975206612,-1,121,0,1,0.05,0,0.023255813953488372,779.05,790.972972972973,792,NaN,NaN,NaN,NaN,NaN,NaN
