tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
5000,190,190,514.1046511627907,512.0406976744187,0.9825581395348837,0.9825581395348837,500,Infinity,-1,0.04736842105263158,-1,190,0,1,1,0.9692307692307692,0.9824561403508771,507.92,523.4615384615385,517.5964912280701,NaN,NaN,NaN,NaN,NaN,NaN
10000,189,189,507.72340425531917,505.6914893617021,0.9840425531914894,0.9840425531914894,500,Infinity,-1,0.031746031746031744,-1,189,0,1,1,1,0.9558823529411765,511.9807692307692,505.4852941176471,514.8823529411765,NaN,NaN,NaN,NaN,NaN,NaN
15000,190,190,508.9214659685864,506.869109947644,0.9790575916230366,0.9790575916230366,500,Infinity,-1,0.042105263157894736,-1,190,0,1,1,0.958904109589041,0.9761904761904762,516.1184210526316,513.0410958904109,502,NaN,NaN,NaN,NaN,NaN,NaN
20000,189,189,507.031746031746,504.989417989418,0.9682539682539683,0.9682539682539683,500,Infinity,-1,0.05291005291005291,-1,189,0,1,0.9868421052631579,0.9682539682539683,0.94,507.69736842105266,510.77777777777777,512.36,NaN,NaN,NaN,NaN,NaN,NaN
25000,190,190,510.42857142857144,508.37566137566137,0.9682539682539683,0.9682539682539683,500,Infinity,-1,0.05263157894736842,-1,190,0,1,0.9661016949152542,0.9642857142857143,0.972972972972973,509.64406779661016,512.2142857142857,517.1081081081081,NaN,NaN,NaN,NaN,NaN,NaN
30000,189,189,512.2842105263157,510.2368421052632,0.9526315789473684,0.9526315789473684,500,Infinity,-1,0.037037037037037035,-1,189,0,1,0.9692307692307692,0.9322033898305084,0.9545454545454546,505.5076923076923,514.2372881355932,525.6363636363636,NaN,NaN,NaN,NaN,NaN,NaN
35000,190,190,509.72872340425533,507.6755319148936,0.9787234042553191,0.9787234042553191,500,Infinity,-1,0.05263157894736842,-1,190,0,1,0.9827586206896551,0.9672131147540983,0.9855072463768116,510,512.7377049180328,514.7971014492754,NaN,NaN,NaN,NaN,NaN,NaN
40000,189,189,511.15343915343914,509.1216931216931,0.9788359788359788,0.9788359788359788,500,Infinity,-1,0.037037037037037035,-1,189,0,1,0.9841269841269841,0.9848484848484849,0.9666666666666667,517.6349206349206,509,515.8666666666667,NaN,NaN,NaN,NaN,NaN,NaN
45000,190,190,515.921052631579,513.8736842105263,0.9736842105263158,0.9736842105263158,500,Infinity,-1,0.05789473684210526,-1,190,0,1,0.9696969696969697,0.9838709677419355,0.967741935483871,521.3939393939394,518.1451612903226,516.8387096774194,NaN,NaN,NaN,NaN,NaN,NaN
50000,189,189,511.14814814814815,509.06349206349205,0.9470899470899471,0.9470899470899471,500,Infinity,-1,0.08994708994708994,-1,189,0,1,0.9365079365079365,0.9464285714285714,0.9571428571428572,515.5555555555555,516.1428571428571,510.92857142857144,NaN,NaN,NaN,NaN,NaN,NaN
55000,189,189,506.1216931216931,504.0899470899471,0.9735449735449735,0.9735449735449735,500,Infinity,-1,0.037037037037037035,-1,189,0,1,0.9787234042553191,0.9841269841269841,0.9620253164556962,511.5531914893617,510.3015873015873,506.54430379746833,NaN,NaN,NaN,NaN,NaN,NaN
60000,190,190,513.6927083333334,511.625,0.9791666666666666,0.9791666666666666,500,Infinity,-1,0.07894736842105263,-1,190,0,1,0.9855072463768116,0.9636363636363636,0.9852941176470589,521.072463768116,510.3272727272727,517.0588235294117,NaN,NaN,NaN,NaN,NaN,NaN
65000,189,189,508.04761904761904,506,0.9735449735449735,0.9735449735449735,500,Infinity,-1,0.042328042328042326,-1,189,0,1,0.967741935483871,0.9661016949152542,0.9852941176470589,514.8870967741935,507.4237288135593,510.4117647058824,NaN,NaN,NaN,NaN,NaN,NaN
70000,190,190,513.3351063829788,511.281914893617,1,1,500,Infinity,-1,0.042105263157894736,-1,190,0,1,1,1,1,516.2173913043479,512.8771929824561,519.4032258064516,NaN,NaN,NaN,NaN,NaN,NaN
75000,189,189,510.4315789473684,508.4,0.9842105263157894,0.9842105263157894,500,Infinity,-1,0.021164021164021163,-1,189,0,1,1,0.9701492537313433,0.9838709677419355,510.26229508196724,507.46268656716416,522.7903225806451,NaN,NaN,NaN,NaN,NaN,NaN
80000,190,190,510.72105263157897,508.6736842105263,0.9789473684210527,0.9789473684210527,500,Infinity,-1,0.05263157894736842,-1,190,0,1,0.9833333333333333,0.95,1,513.05,513.6333333333333,514.1142857142858,NaN,NaN,NaN,NaN,NaN,NaN
85000,189,189,509.86315789473684,507.82105263157894,0.6842105263157895,0.6842105263157895,500,Infinity,-1,0.031746031746031744,-1,189,0,1,0.5517241379310345,0.734375,0.75,512.4137931034483,513.421875,512.5294117647059,NaN,NaN,NaN,NaN,NaN,NaN
90000,190,190,504.85714285714283,502.8253968253968,0.6878306878306878,0.6878306878306878,500,Infinity,-1,0.042105263157894736,-1,190,0,1,0.75,0.7049180327868853,0.609375,509.171875,510.9344262295082,503.46875,NaN,NaN,NaN,NaN,NaN,NaN
95000,189,189,508.5978835978836,506.55555555555554,0.6349206349206349,0.6349206349206349,500,Infinity,-1,0.037037037037037035,-1,189,0,1,0.6440677966101694,0.578125,0.6818181818181818,509.89830508474574,511.234375,513.2727272727273,NaN,NaN,NaN,NaN,NaN,NaN
