tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest
5000,252,252,606.009009009009,329.64830508474574,0.16666666666666666,0.16101694915254236,196,Infinity,-1,0,-1,252,0,1
10000,252,251,602.00395256917,329.7051792828685,0.1857707509881423,0.16733067729083664,196,Infinity,-1,0,-1,251,0,1
15000,251,252,604.366935483871,325.7470355731225,0.22580645161290322,0.18972332015810275,196,Infinity,-1,0.003968253968253968,-1,252,0,1
20000,252,251,602.7768924302788,330.7211155378486,0.23904382470119523,0.14342629482071714,196,Infinity,-1,0,-1,252,0,1
25000,251,252,606.3769841269841,326.956,0.23015873015873015,0.156,196,Infinity,-1,0,-1,251,0,1
30000,252,252,602.00395256917,330.70355731225294,0.2648221343873518,0.16205533596837945,196,Infinity,-1,0,-1,252,0,1
35000,251,251,600.4126984126984,329.0522088353414,0.3134920634920635,0.18875502008032127,196,Infinity,-1,0,-1,251,0,1
40000,252,252,603.384,328.17391304347825,0.3,0.16205533596837945,196,Infinity,-1,0,-1,252,0,1
45000,251,251,602.4196078431372,325.8167330677291,0.34509803921568627,0.1553784860557769,196,Infinity,-1,0,-1,251,0,1
50000,252,252,604.3614457831326,329.2173913043478,0.3132530120481928,0.11857707509881422,196,Infinity,-1,0.003968253968253968,-1,252,0,1
55000,252,251,600.38,324.756,0.352,0.2,196,Infinity,-1,0,-1,251,0,1
60000,251,252,602.5928853754941,329.802371541502,0.3952569169960474,0.17391304347826086,196,Infinity,-1,0,-1,252,0,1
65000,252,252,604.5753968253969,329.304,0.3531746031746032,0.16,196,Infinity,-1,0,-1,252,0,1
70000,251,251,601.1984126984127,324.4822134387352,0.40476190476190477,0.21739130434782608,196,Infinity,-1,0,-1,251,0,1
75000,252,252,604.5731225296443,328.6666666666667,0.3715415019762846,0.12698412698412698,196,Infinity,-1,0,-1,252,0,1
80000,251,251,602.18,327.6573705179283,0.42,0.199203187250996,196,Infinity,-1,0,-1,251,0,1
85000,252,252,605.38,391.7317073170732,0.432,0.16666666666666666,196,Infinity,-1,0,-1,252,0,1
90000,252,251,605.1614173228346,395.0980392156863,0.49606299212598426,0.19607843137254902,196,Infinity,-1,0,-1,251,0,1
95000,251,252,599.7670682730924,390.592,0.4578313253012048,0.172,196,Infinity,-1,0.003968253968253968,-1,252,0,1
100000,252,251,602.0118577075099,395.46586345381525,0.5335968379446641,0.19678714859437751,196,Infinity,-1,0,-1,252,0,1
105000,251,252,599.4325396825396,393.16470588235296,0.4880952380952381,0.20784313725490197,196,Infinity,-1,0,-1,251,0,1
110000,252,252,604.9525691699605,392.58232931726906,0.43873517786561267,0.14859437751004015,196,Infinity,-1,0,-1,252,0,1
115000,251,251,603.5856573705179,394.14509803921567,0.49800796812749004,0.19215686274509805,196,Infinity,-1,0,-1,251,0,1
120000,252,252,603.1792828685259,394.992,0.450199203187251,0.14,196,Infinity,-1,0,-1,252,0,1
125000,251,251,603.201581027668,395.54183266932273,0.4150197628458498,0.17131474103585656,196,Infinity,-1,0,-1,251,0,1
130000,252,252,601.984,388.9288537549407,0.48,0.15810276679841898,196,Infinity,-1,0.003968253968253968,-1,252,0,1
135000,252,251,602.3824701195219,393.00396825396825,0.5059760956175299,0.1746031746031746,196,Infinity,-1,0,-1,251,0,1
140000,251,252,606.5573122529644,397.515873015873,0.4505928853754941,0.19047619047619047,196,Infinity,-1,0,-1,252,0,1
145000,252,252,600.78,392.83935742971886,0.452,0.11244979919678715,196,Infinity,-1,0,-1,252,0,1
150000,251,251,603.99203187251,396.23228346456693,0.4342629482071713,0.15354330708661418,196,Infinity,-1,0,-1,251,0,1
155000,252,252,606.5674603174604,391.421686746988,0.5,0.17269076305220885,196,Infinity,-1,0,-1,252,0,1
160000,251,251,605.1620553359684,394.16269841269843,0.5059288537549407,0.14682539682539683,196,Infinity,-1,0,-1,251,0,1
165000,252,252,604.38,392.41269841269843,0.516,0.14682539682539683,196,Infinity,-1,0,-1,252,0,1
170000,252,251,602,394.734126984127,0.5139442231075697,0.2222222222222222,196,Infinity,-1,0,-1,251,0,1
175000,251,252,603.1811023622047,391.032,0.4645669291338583,0.144,196,Infinity,-1,0.003968253968253968,-1,252,0,1
180000,252,251,605.3531746031746,395.484126984127,0.4603174603174603,0.18253968253968253,196,Infinity,-1,0,-1,252,0,1
185000,251,252,601.972,393.25691699604744,0.492,0.15810276679841898,196,Infinity,-1,0,-1,251,0,1
190000,252,252,601.6111111111111,394.51190476190476,0.49603174603174605,0.1626984126984127,196,Infinity,-1,0,-1,252,0,1
195000,251,251,602.0039682539683,392.45381526104416,0.49603174603174605,0.1646586345381526,196,Infinity,-1,0,-1,251,0,1
