tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
5000,199,199,662.2068965517242,659.2413793103449,0.3505747126436782,0.3505747126436782,252,28,-1,1.0100502512562815,0,199,0,1,0.35185185185185186,0.3620689655172414,0.3387096774193548,667.5925925925926,664.3103448275862,663.8548387096774,NaN,NaN,NaN,NaN,NaN,NaN
10000,199,199,660.7969543147208,657.8883248730964,0.3604060913705584,0.3604060913705584,252,28,-1,1.0452261306532664,0,199,0,1,0.36363636363636365,0.3559322033898305,0.3611111111111111,670.2878787878788,660.3050847457627,660.5277777777778,NaN,NaN,NaN,NaN,NaN,NaN
15000,199,199,657.925,654.98,0.33,0.33,252,28,-1,0.9949748743718593,0,199,0,1,0.3076923076923077,0.34328358208955223,0.3382352941176471,658.6615384615385,664.0746268656717,659.8823529411765,NaN,NaN,NaN,NaN,NaN,NaN
20000,199,199,662.929648241206,659.7035175879397,0.3768844221105528,0.3768844221105528,252,28,-1,1.306532663316583,0,199,0,1,0.4,0.28125,0.4461538461538462,667.4,664.375,665.723076923077,NaN,NaN,NaN,NaN,NaN,NaN
25000,199,198,662.5226130653266,659.4120603015075,0.36180904522613067,0.36180904522613067,252,28,-1,1.185929648241206,0,199,0,1,0.43243243243243246,0.26229508196721313,0.375,658.7432432432432,670.8360655737705,668.109375,NaN,NaN,NaN,NaN,NaN,NaN
30000,198,199,662.745,659.565,0.33,0.33,252,28,-1,1.292929292929293,0,198,0,1,0.25925925925925924,0.3064516129032258,0.45614035087719296,666.6666666666666,666.4677419354839,663.421052631579,NaN,NaN,NaN,NaN,NaN,NaN
35000,199,199,661.5510204081633,658.1275510204082,0.3673469387755102,0.3673469387755102,252,28,-1,1.4874371859296482,0,199,0,1,0.3950617283950617,0.3620689655172414,0.3333333333333333,664.283950617284,663.1896551724138,666.1228070175439,NaN,NaN,NaN,NaN,NaN,NaN
40000,199,199,662.5778894472362,659.643216080402,0.3969849246231156,0.3969849246231156,252,28,-1,1.0402010050251256,0,199,0,1,0.43283582089552236,0.38235294117647056,0.375,661.820895522388,671.4705882352941,663.109375,NaN,NaN,NaN,NaN,NaN,NaN
45000,199,199,664.28,661.3,0.38,0.38,252,28,-1,1.5125628140703518,0,199,0,1,0.4603174603174603,0.3492063492063492,0.33783783783783783,671.2539682539683,669.063492063492,662.1891891891892,NaN,NaN,NaN,NaN,NaN,NaN
50000,199,199,664.9646464646464,660.9040404040404,0.3333333333333333,0.3333333333333333,252,28,-1,1.864321608040201,0,199,0,1,0.35,0.3466666666666667,0.30158730158730157,664.4166666666666,665.2266666666667,674.3492063492064,NaN,NaN,NaN,NaN,NaN,NaN
